Timestamp,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,UL_bitrate,State,EVENT,source_file
2024.06.15_09.28.14,--,5G NSA,-111,-17.0,9.0,2606,103,D,PERIODIC,mc9
2024.06.15_09.28.15,--,5G NSA,-114,-19.0,9.0,2527,139,D,PERIODIC,mc9
2024.06.15_09.28.16,--,5G NSA,-110,-14.0,8.0,146,14,D,PERIODIC,mc9
2024.06.15_09.28.17,--,5G NSA,-107,-13.0,7.0,5,5,D,PERIODIC,mc9
2024.06.15_09.28.18,--,5G NSA,-103,-13.0,5.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.19,--,5G NSA,-108,-14.0,3.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.20,--,5G NSA,-108,-13.0,5.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.21,--,5G NSA,-108,-13.0,5.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.22,--,5G NSA,-104,-12.0,13.0,4,7,D,PERIODIC,mc9
2024.06.15_09.28.23,--,5G NSA,-107,-13.0,9.0,5,5,D,PERIODIC,mc9
2024.06.15_09.28.24,--,5G NSA,-109,-13.0,8.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.25,--,5G NSA,-110,-15.0,8.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.26,--,5G NSA,-107,-15.0,8.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.27,--,5G NSA,-105,-15.0,9.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.28,--,5G NSA,-98,-13.0,10.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.29,--,5G NSA,-103,-12.0,11.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.30,--,5G NSA,-104,-12.0,11.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.31,--,5G NSA,-105,-14.0,9.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.32,--,5G NSA,-104,-14.0,7.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.33,--,5G NSA,-101,-15.0,6.0,4,7,D,PERIODIC,mc9
2024.06.15_09.28.34,--,5G NSA,-97,-12.0,4.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.35,--,5G NSA,-99,-12.0,4.0,4,7,D,PERIODIC,mc9
2024.06.15_09.28.36,--,5G NSA,-96,-12.0,11.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.37,--,5G NSA,-105,-14.0,10.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.38,--,5G NSA,-103,-13.0,8.0,7,15,D,PERIODIC,mc9
2024.06.15_09.28.39,--,5G NSA,-100,-13.0,8.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.40,--,5G NSA,-105,-13.0,10.0,25,30,D,PERIODIC,mc9
2024.06.15_09.28.41,--,5G NSA,-106,-13.0,11.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.42,--,5G NSA,-103,-12.0,9.0,6,16,D,PERIODIC,mc9
2024.06.15_09.28.43,--,5G NSA,-106,-14.0,7.0,4,7,D,PERIODIC,mc9
2024.06.15_09.28.44,--,5G NSA,-106,-14.0,7.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.45,--,5G NSA,-109,-15.0,3.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.46,--,5G NSA,-105,-15.0,1.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.47,--,5G NSA,-112,-16.0,3.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.48,--,5G NSA,-108,-15.0,3.0,4,7,D,PERIODIC,mc9
2024.06.15_09.28.49,--,5G NSA,-97,-13.0,2.0,5,5,D,PERIODIC,mc9
2024.06.15_09.28.50,--,5G NSA,-97,-12.0,5.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.51,--,5G NSA,-106,-15.0,5.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.52,--,5G NSA,-107,-13.0,8.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.53,--,5G NSA,-104,-14.0,8.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.54,--,5G NSA,-106,-16.0,3.0,6,8,D,PERIODIC,mc9
2024.06.15_09.28.55,--,5G NSA,-104,-15.0,0.0,4,5,D,PERIODIC,mc9
2024.06.15_09.28.56,--,5G NSA,-106,-15.0,4.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.57,--,5G NSA,-106,-16.0,5.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.58,--,5G NSA,-106,-16.0,5.0,4,6,D,PERIODIC,mc9
2024.06.15_09.28.59,--,5G NSA,-103,-14.0,5.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.00,--,5G NSA,-101,-13.0,8.0,4,7,D,PERIODIC,mc9
2024.06.15_09.29.01,--,5G NSA,-101,-12.0,5.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.02,--,5G NSA,-97,-12.0,8.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.03,--,5G NSA,-98,-12.0,8.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.04,--,5G NSA,-103,-12.0,13.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.05,--,5G NSA,-107,-14.0,13.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.06,--,5G NSA,-99,-13.0,11.0,4,7,D,PERIODIC,mc9
2024.06.15_09.29.07,--,5G NSA,-102,-13.0,11.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.08,--,5G NSA,-99,-13.0,6.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.09,--,5G NSA,-101,-13.0,10.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.10,--,5G NSA,-106,-15.0,12.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.11,--,5G NSA,-104,-16.0,5.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.12,--,5G NSA,-104,-15.0,5.0,36,56,D,PERIODIC,mc9
2024.06.15_09.29.13,--,5G NSA,-99,-12.0,2.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.14,--,5G NSA,-106,-15.0,-2.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.15,--,5G NSA,-105,-17.0,-2.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.16,--,5G NSA,-99,-14.0,-2.0,4,7,D,PERIODIC,mc9
2024.06.15_09.29.17,--,5G NSA,-103,-15.0,0.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.18,--,5G NSA,-100,-13.0,0.0,6,14,D,PERIODIC,mc9
2024.06.15_09.29.19,--,5G NSA,-102,-15.0,3.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.20,--,5G NSA,-106,-17.0,3.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.21,--,5G NSA,-106,-13.0,3.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.22,--,5G NSA,-109,-13.0,4.0,4,7,D,PERIODIC,mc9
2024.06.15_09.29.23,--,5G NSA,-107,-14.0,1.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.24,--,5G NSA,-107,-13.0,4.0,5,7,D,PERIODIC,mc9
2024.06.15_09.29.25,--,5G NSA,-98,-12.0,3.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.26,--,5G NSA,-106,-13.0,3.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.27,--,5G NSA,-100,-16.0,2.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.28,--,5G NSA,-101,-15.0,7.0,1,5,D,PERIODIC,mc9
2024.06.15_09.29.29,--,5G NSA,-100,-14.0,11.0,8,7,D,PERIODIC,mc9
2024.06.15_09.29.30,--,5G NSA,-101,-14.0,11.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.31,--,5G NSA,-105,-15.0,9.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.32,--,5G NSA,-100,-15.0,4.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.33,--,5G NSA,-99,-14.0,6.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.34,--,5G NSA,-104,-14.0,4.0,4,7,D,PERIODIC,mc9
2024.06.15_09.29.35,--,5G NSA,-103,-17.0,4.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.36,--,5G NSA,-103,-15.0,2.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.37,--,5G NSA,-103,-15.0,0.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.38,--,5G NSA,-107,-16.0,1.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.39,--,5G NSA,-98,-13.0,5.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.40,--,5G NSA,-104,-14.0,5.0,28,32,D,PERIODIC,mc9
2024.06.15_09.29.41,--,5G NSA,-106,-15.0,5.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.43,--,5G NSA,-104,-15.0,3.0,1747,101,D,PERIODIC,mc9
2024.06.15_09.29.44,--,5G NSA,-104,-14.0,3.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.45,--,5G NSA,-105,-14.0,4.0,4,6,D,PERIODIC,mc9
2024.06.15_09.29.46,--,5G NSA,-105,-12.0,4.0,4,7,D,PERIODIC,mc9
2024.06.15_09.29.47,--,5G NSA,-106,-14.0,3.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.48,--,5G NSA,-107,-15.0,2.0,4,5,D,PERIODIC,mc9
2024.06.15_09.29.49,--,5G NSA,-100,-14.0,3.0,9,82,D,PERIODIC,mc9
2024.06.15_09.29.50,--,5G NSA,-109,-14.0,3.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.51,--,5G NSA,-107,-16.0,2.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.52,--,5G NSA,-110,-16.0,0.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.53,--,5G NSA,-111,-15.0,0.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.54,--,5G NSA,-105,-14.0,2.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.55,--,5G NSA,-108,-14.0,2.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.56,--,5G NSA,-109,-13.0,0.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.57,--,5G NSA,-109,-13.0,1.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.58,--,5G NSA,-109,-13.0,3.0,0,0,I,PERIODIC,mc9
2024.06.15_09.29.58,--,5G NSA,-109,-13.0,3.0,0,0,I,LOG_END,mc9
