Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time
9ZfN87gSjvI,large,0.9121213181,91.2,mc4,2024-06-14,19:16:05
9ZfN87gSjvI,large,0.9121213181,91.2,mc4,2024-06-14,19:16:06
9ZfN87gSjvI,large,0.9121213181,91.2,mc4,2024-06-14,19:16:07
9ZfN87gSjvI,large,0.9121213181,91.2,mc4,2024-06-14,19:16:08
9ZfN87gSjvI,large,0.9121213181,91.2,mc4,2024-06-14,19:16:09
9ZfN87gSjvI,large,0.9331288558,93.3,mc4,2024-06-14,19:16:10
9ZfN87gSjvI,large,0.9331288558,93.3,mc4,2024-06-14,19:16:11
9ZfN87gSjvI,large,0.9331288558,93.3,mc4,2024-06-14,19:16:12
9ZfN87gSjvI,large,0.9331288558,93.3,mc4,2024-06-14,19:16:13
9ZfN87gSjvI,large,0.9331288558,93.3,mc4,2024-06-14,19:16:14
9ZfN87gSjvI,large,0.9331288558,93.3,mc4,2024-06-14,19:16:15
9ZfN87gSjvI,large,0.9331288558,93.3,mc4,2024-06-14,19:16:16
9ZfN87gSjvI,large,0.9582959171,95.8,mc4,2024-06-14,19:16:17
9ZfN87gSjvI,large,0.9582959171,95.8,mc4,2024-06-14,19:16:18
9ZfN87gSjvI,large,0.9582959171,95.8,mc4,2024-06-14,19:16:19
9ZfN87gSjvI,large,0.9582959171,95.8,mc4,2024-06-14,19:16:20
9ZfN87gSjvI,large,0.9582959171,95.8,mc4,2024-06-14,19:16:21
9ZfN87gSjvI,hd720,0.9582959171,95.8,mc4,2024-06-14,19:16:22
9ZfN87gSjvI,hd720,0.9582959171,95.8,mc4,2024-06-14,19:16:23
9ZfN87gSjvI,hd720,0.9582959171,95.8,mc4,2024-06-14,19:16:24
9ZfN87gSjvI,hd720,0.9852745091,98.5,mc4,2024-06-14,19:16:25
9ZfN87gSjvI,hd720,0.9852745091,98.5,mc4,2024-06-14,19:16:26
9ZfN87gSjvI,hd720,0.9852745091,98.5,mc4,2024-06-14,19:16:27
9ZfN87gSjvI,hd720,0.9852745091,98.5,mc4,2024-06-14,19:16:28
9ZfN87gSjvI,hd720,1.0,100.0,mc4,2024-06-14,19:16:29
